"entry_number";"bio1";"bio10";"bio11";"bio12";"bio13";"bio14";"bio15";"bio16";"bio17";"bio18";"bio19";"bio2";"bio(ad)20";"bio(ad)21";"bio(ad)22";"bio(ad)23";"bio(ad)24";"bio(ad)25";"bio(ad)26";"bio(ad)27";"bio3";"bio4";"bio5";"bio6";"bio7";"bio8";"bio9";"cum_ws";"dgrb";"dgre";"daily_ws";"dtr_au";"dtr_sp";"dtr_su";"dtr_wi";"dwsb";"dwse";"bd_subsoil";"bd_topsoil";"cf_subsoil";"cf_topsoil";"clay_subsoil";"clay_topsoil";"oc_subsoil";"oc_topsoil";"root_soil";"sand_subsoil";"sand_topsoil";"silt_subsoil";"silt_topsoil";"tawc_soil";"etp_au";"etp_sp";"etp_su";"etp_wi";"fd_an";"id_an";"laut";"lmgr";"lmts";"lmws";"lspring";"lvr";"ph_soil";"pr_au";"pr_etp_au";"pr_etp_sp";"pr_etp_su";"pr_etp_wi";"pr_sp";"pr_su";"pr_wi";"r01mm_au";"r01mm_sp";"r01mm_su";"r01mm_wi";"rx1day_au";"rx1day_sp";"rx1day_su";"rx1day_wi";"sdii_au";"sdii_sp";"sdii_su";"sdii_wi";"sis_au";"sis_sp";"sis_su";"sis_wi";"staut";"stspring";"su_an";"tas_au";"tas_sp";"tas_su";"tas_wi";"tasmax_au";"tasmax_sp";"tasmax_su";"tasmax_wi";"tasmin_au";"tasmin_sp";"tasmin_su";"tasmin_wi";"tnn_au";"tnn_sp";"tnn_su";"tnn_wi";"tr_an";"txx_au";"txx_sp";"txx_su";"txx_wi"
392;8,79788859599519;17,7402367100571;-0,00000789664350238824;753,977278351784;48,228937625885;15,5701644420624;782,187088201092;237,199324131012;126,670704603195;228,75065612793;132,443067908287;9,43452095847269;-70,638841159932;93,9589822675773;-77,7144905638385;117,468929332178;307,838165290944;32,7117223356179;306,465146691768;14,9741385761092;33,0300828484206;681,490106560324;25,252965991528;-3,31045300372233;28,5634189952503;17,1922486441476;1,38549584062587;-428,2264493;71;308;-9,309270637;8,13890227610931;11,1795801435198;11,9139544853253;6,56985271503399;227;273;1,48000001907349;1,60000002384186;20;10;17;9;0,400000005960464;0,699999988079071;130;67;77;16;14;130,574108123779;82,5510507505024;183,499243933724;342,850923047437;22,930442241306;103,818180531263;28,2857141830027;35;238;0;47;156;8;5,43195915222167;161,000517368317;78,4494666178142;-5,71501465515922;-81,5010695318123;130,912235947972;177,784229278564;261,349853515625;153,842678189278;27,2272727489471;29,2727270126343;38,9545459747314;31,7727272510529;12,0838108062744;17,1851673126221;15,9227838516235;10,3542823791504;5,34291696548462;5,79132310549418;6,21906866346087;4,33655091694423;80;179,166666666667;217;50,7142857142857;307,1867234;2099,729151;44,76190527156;7,60285319538862;9,81747305073266;17,325335866047;0,420827850974064;19,0397862422002;20,505675318334;25,252965991528;7,85182748769787;-1,09134551209286;0,813304593965627;9,48333446948562;-3,37153968315618;-5,83530828302555;-4,64697182395239;4,99731251109732;-10,6134454900568;0;24,3600777365945;27,2519456343218;30,5673517400568;14,14541015625
393;8,62513429951044;17,1352837203385;0,310799817777494;595,517312765121;37,9530148506165;13,7332515716553;558,620353479677;175,770436525345;109,751632452011;168,606919765472;112,575169563293;8,6534040103624;-95,4944178069456;81,5245603880099;-111,979026257218;98,4065246600114;271,26485433229;28,2270720640013;280,58594602269;14,168644903282;31,8077277884404;648,21849729469;25,0118850509842;-2,19346601312808;27,2053510641123;15,4007008441083;1,44581020074491;-1687,582997;57;294;-15,06770533;7,70931993624865;10,2851593380883;10,9859963524983;5,73137916513041;187;299;1,41999995708466;1,4099999666214;19;10;20;20;0,5;1,45000004768372;130;45;42;35;38;160,084861755371;79,5690636605738;165,575431380691;313,610236689642;21,2721857791342;83,4090923666954;22,1904759854078;0;238;0;113;130;9;5,49054765701294;133,357189416885;53,7881257563115;-28,5726812223804;-120,35728888233;110,63223960348;137,00275015831;193,252947807312;131,904425382614;26,1818182468414;27,40909075737;34,0000002384186;32,8636357784271;10,9751605987549;10,5131959915161;17,2108860015869;9,26078987121582;4,81610409418742;4,57992804050445;5,42070191247123;3,48138999938965;74;166,833333333333;200,142857142857;41,8571428571429;0;1311,088257;37,5238093435764;7,88328305199036;9,09630912351404;16,7957817148411;0,686495247193915;18,9449138294567;19,6446230405337;25,0118850509842;7,69396679370437;0,0479478117707715;1,3498115440468;10,2000589147791;-2,19346601312808;-4,812314675071;-3,45283147638492;6,12744640003553;-9,07360964688385;0,0454545468091965;24,1681180087003;26,5274430708452;30,562890625;13,722035633434
395;9,92144150792701;15,1745720801416;5,44571482698297;711,470356225968;38,5388960838318;17,2769575119019;509,688798545871;200,537512302399;134,489246368408;157,118175506592;159,525932788849;7,26538845713918;154,99487198206;33,3367205550352;-70,256166605206;122,887005932548;45,5426403203391;101,152525813373;227,374342111798;36,6389268563006;38,625775108325;377,695937577073;20,7258021763393;1,91611243739275;18,8096897389465;7,51217236897304;7,30303247294903;-264,6232041;57;294;-5,088907771;6,6433385543493;7,9942721247157;8,19934264627149;6,2398624696183;221;273;1,35000002384186;1,39999997615814;3;4;29;22;0,360000014305115;0,740000009536743;130;37;41;34;37;183,85652923584;79,4237101183502;155,155201753939;267,218852168554;41,0810636868178;30,8181815445423;0,666666682809592;21;238;0;53;164;10;3,88871073722839;196,433117389679;117,009407271329;-8,19622906144903;-83,5722640814718;143,350614369899;146,95897269249;183,646588087082;184,431678056717;30,1363635063171;28,8181819915771;31,7727267742157;36,0000004768372;16,7927837371826;11,1024131774902;12,776403427124;12,4983425140381;6,20131413141886;4,72926159699758;5,16737931115287;4,59282330104283;64;156,333333333333;179,714285714286;38,1428571428571;244,4618594;1843,741137;2,71428576484323;9,90369785853796;9,2685350096071;14,9186908927168;5,49903510688779;17,467444521421;16,9594407911425;20,7258021763393;9,75512877625307;3,69080495462791;4,18155248072243;9,4303310840161;1,91611243739275;-1,41309065385296;-0,38684553666546;5,33432367498227;-3,25977727716617;0;20,6986217151989;21,3500027743253;24,3662131569602;13,5927409778942
397;10,6999312473543;15,4653636453472;6,49004766428456;1258,05541467667;76,9552793502808;31,3209838867187;1182,28891812045;389,897921085358;209,803039550781;261,283019542694;341,693530082703;6,53746809259161;349,796414782558;-1,96108396958632;34,3866848930135;299,600991633163;40,1015063028;211,764123520367;226,896334649681;42,0925384495399;38,6140062890532;348,0587425618;20,1061891233766;3,17588657032362;16,930302553053;7,67083771087738;12,1608816105566;0;57;294;0;6,03364384638799;7,45555099883637;6,9219128355688;5,7979444981506;NA;NA;1,37999999523163;1,39999997615814;6;2;25;21;0,400000005960464;1,16999995708466;130;41;40;34;39;181,575260162353;84,02248374663;165,152744038612;267,592607611185;47,2412375201209;19,2727275043726;0,380952388048172;105;238;0;0;133;9;2,77709436416626;352,660140991211;268,637657244581;49,6042707128221;27,875086194509;347,929327608206;214,757014751434;295,467693805694;395,170565128326;50,8636355400085;40,0454549789429;51,0909094810486;58,6363635063171;20,814546585083;12,2607173919678;15,2236909866333;16,7780361175537;6,54017845789592;4,95439235369364;5,52238695962088;6,05393675395421;64,3333333333333;157;178,285714285714;38,5714285714286;1514,886152;1457,746514;3,14285727590323;10,7697270116765;10,2058912731353;15,2206027085795;6,54289768032626;17,7749348826223;17,306164867847;20,1061891233766;10,2967214609122;4,83536156988765;5,09043412642048;10,3834275480989;3,17588657032362;-0,288316761363614;0,98097312233667;6,65082702636721;-1,8829670299183;0;21,1281219482422;21,5907476251776;23,6679931640625;13,3205116965554
398;9,16751799003865;13,512001902923;5,33055358848189;2228,63488674164;139,804788589477;54,3887915611267;2475,76458392239;720,730070590973;359,680398464203;402,465686798096;661,295599460602;5,92830825218788;687,158587667277;177,279231376647;200,370410245734;628,415791557541;33,5714829236962;182,401167087556;202,095276552361;32,8798079030604;39,2920153770187;317,56946967959;17,643510932427;2,55569170171567;15,0878192307113;6,50176402197946;10,4644699493012;0;57;294;0;5,38443006375135;6,91720083988074;6,26111067734756;5,2140649133799;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;72,0780572179076;138,999751510374;237,892159952746;37,1588003919682;27,9090908020735;0,952380962669849;161;238;0;0;77;11;2,97230744361877;626,055937767029;553,977880549121;240,215519962557;227,052687154188;721,260030002777;379,215271472931;464,944847106934;758,418830394745;59,2727289199829;48,1363639831543;58,86363697052;68,7727279663086;32,8080253601074;19,4649677276611;23,6729431152344;30,4619560241699;9,89668067296346;7,44224969546;7,49120024272374;10,0804358891079;59,8333333333333;144,666666666667;168,714285714286;34,2857142857143;1991,092692;570,4856425;0,523809526115655;9,28120056416568;8,63798424526728;13,2935531955925;5,39792664503714;15,3625338071353;15,3207847694298;17,643510932427;8,47794990044138;3,93261197573181;3,77506785206983;8,81843858198688;2,47812834900697;-0,8507668235085;-0,278770308061057;5,11486344770954;-2,32161976207384;0;18,4977758234198;19,3086167768999;20,7770352450284;11,4369126753374
399;11,1240323253128;15,1188784248385;7,68960370178005;1492,98126649857;98,183916091919;34,2286839485168;1929,3003964908;511,631806373596;236,37180185318;245,322961330414;450,016217231751;5,56122388391942;467,594541097442;9,2329058723828;18,0285169489974;403,295785772065;44,0372652761542;227,138895980797;227,294444381417;46,7204314596854;39,1817003665543;288,768579468287;18,9803592037845;4,78693770371476;14,1934215000697;8,94134037986637;12,8346537040942;0;57;294;0;5,33670796976461;6,12744555122408;5,57611187313837;5,25344524914347;NA;NA;0,282238692045212;0,275924205780029;2;1;27;40;32,8899993896484;33,6300010681152;130;47;20;26;40;388,520408630371;86,97368489709;166,802336510974;268,611993845407;52,6287703261359;9,09090912342072;0;91;238;0;0;147;8;3,27146601676941;436,818782806397;349,845097909307;93,0858947664922;15,5851282516086;459,448359991552;259,888231277466;284,197122097016;512,077130317688;43,13636302948;33,9545450210571;34,1363635063171;53,7272710800171;28,0610160827637;18,7143478393555;21,0637302398682;27,0189895629883;9,50398461023966;7,15809369087219;8,03086682728359;8,83057757786342;64,1666666666667;158,333333333333;181,714285714286;37,5714285714286;1303,233535;1670,244658;1,57142862677574;11,5200778977696;10,2757302882868;14,8519548943401;7,78375815448751;17,546254383434;16,3732528092025;18,9803592037845;10,8574887956892;6,42184442297207;6,11146826806009;10,7091111418489;4,78693770371476;1,40500516024505;1,69572948109022;7,10142184170812;-0,182044844193869;0;20,5179312966087;20,3564142400568;22,2459628018466;13,3074737548828
401;10,346945073372;14,6645866228905;6,71628337518824;1474,79029321671;101,572017669678;36,0907626152038;2013,6378008026;509,855421066284;226,732298851013;234,009137630463;469,34583568573;5,74224218202757;466,299332967113;-11,0706595276047;-10,074287630521;424,796283896735;43,5560880991707;237,802958378618;244,083425260984;44,5495517889949;38,3906822818348;308,676290510555;19,1535405146611;4,19615543910437;14,9573850755567;7,93616974212737;12,3040970211938;0;57;294;0;5,25500435436959;6,36646292219946;6,57878292557923;4,78828751346397;NA;NA;1,41999995708466;1,4099999666214;19;10;20;20;0,5;1,45000004768372;130;45;42;35;38;160,084861755371;88,3552142176535;168,430973574786;286,337997986899;50,1958626659047;9,22727282345295;0,095238097012043;63;238;0;0;175;9;3,40037393569946;420,042010307312;331,686796089658;78,7106141594359;-15,1044603129488;486,177294835316;247,141587734222;271,23353767395;536,373157501221;41,3181819915772;32,7272725105286;31,7272729873657;53,5454545021057;26,9449653625488;17,4230251312256;18,7160453796387;26,7260971069336;9,49012422561645;6,76839558283488;7,98293018341064;8,9990621294294;70;168,333333333333;198,571428571429;40,4285714285714;818,1096383;1996,792204;0,476190485060215;10,6122637067523;9,47760816301621;14,4074794479115;6,8041406505257;17,02979550052;15,8901333895597;19,1535405146611;9,77989795238943;5,71120496477402;5,34997780539775;9,90415096530669;4,19615543910437;1,14877263849434;1,43602489124647;6,65121127041906;-0,0429540460759716;0;19,7353732022372;18,9639970259233;21,7628196022727;12,6010320490057
403;9,56183922869583;14,8372690836589;5,01125879906991;823,24409031868;48,1007471084595;22,7648735046387;630,853288687463;240,129400730133;155,645526647568;173,813787937164;204,097219228745;7,36890757595981;206,521924158466;4,59960742227524;-48,0933226052817;171,322122833962;33,607476571667;151,045919225292;221,907110542446;32,7750963947824;38,8164123136467;380,999280656513;20,2412242542614;1,25722460891264;18,9839996453488;6,18851039192896;9,02729447930409;0;57;294;0;6,72197825774486;8,2914335407736;8,39431090346073;6,10727855137416;NA;NA;1,35000002384186;1,39999997615814;3;4;29;22;0,360000014305115;0,740000009536743;130;37;41;34;37;183,85652923584;76,6900221038029;151,045919225292;260,842527144915;36,9200952564285;41,8181814104319;0,809523824602365;35;238;0;0;203;10;3,67932462692261;229,681371688843;152,99134958504;4,59960742227523;-60,2434482512535;200,398017832179;155,645526647568;200,599078893662;237,318113088608;36,3636364936829;31,81818151474;37,5000004768372;43,7272729873657;16,6026210784912;10,7528104782104;12,6219968795776;12,1415109634399;6,06977820396423;4,50151367982229;4,743987764631;4,92867619650705;63,6666666666667;155;177,285714285714;36,8571428571429;392,4494948;2352,10043;2,76190480962396;9,47702036936047;9,02729447930409;14,5863516359913;5,06820991459497;16,8618140678901;16,6789517489347;20,2412242542614;8,96143711635047;2,93558605243636;3,38436675629061;8,74994286871578;1,25722460891264;-2,12736844149501;-1,4544572310014;4,54157132235443;-4,09410428133876;0;20,3511180530895;21,2280156915838;23,8908602627841;12,6052615079013
404;9,67972422455934;14,8487891391242;5,15902248811931;985,013418674469;58,8155183792114;23,4723329544067;745,212527214596;288,359039306641;179,906517505646;213,184495449066;258,489904403687;7,42910568067085;254,720157806843;26,9902654089308;-8,50877904040468;229,788473653547;33,6388814997974;152,916252096715;221,693274489471;28,7014307501399;39,8519418114915;375,865996425619;20,1402990564124;1,49853320266264;18,6417658537498;6,22080015620114;9,28615963758331;0;57;294;0;6,88352854014475;8,44740240914481;8,22416753538907;6,22885560771161;NA;NA;1,35000002384186;1,39999997615814;3;4;29;22;0,360000014305115;0,740000009536743;150;37;41;34;37;183,85652923584;76,9551226071705;152,916252096715;261,250838766624;37,7316598118851;38,8181819319725;0,761904790997505;77;238;0;0;161;10;4,22711992263794;261,625510692596;184,670388085426;26,9902654089308;-16,6487984757919;261,147690373509;179,906517505646;244,602040290832;298,879350185394;41,5909085273743;36,4545454978943;44,0909090042114;49,7727274894714;19,3675880432129;10,6597604751587;12,6184854507446;14,3396158218384;5,73301752408346;4,52141928672791;5,04920666558402;5,41925348554339;63,6666666666667;153,833333333333;177,285714285714;36,4285714285714;997,7271655;1777,176808;3,09523816779256;9,52385732147088;9,28615963758331;14,6094956237;5,22089410261677;17,2803979254388;16,9250550109071;20,1402990564124;9,51986599216215;3,18320171802077;3,7152755935471;8,97489467472227;1,49853320266264;-1,9567668568004;-0,927271617542591;4,79096374511721;-4,39995422363279;0;20,6487129905007;21,3941298051314;23,6776145241477;12,8049879594283
405;9,72121242386003;14,4990698479987;5,46905106631195;1195,9262843132;72,8854999542236;29,2423782348632;1067,21039533312;366,498725891113;205,39351940155;242,439170360565;328,374655723572;7,11915845829687;331,982478301381;3,47648566500497;22,9479111866515;298,325982761113;34,5162475897324;201,917033736545;219,491259173914;30,0486729624592;40,315428577564;350,563575861783;19,3965008624189;1,73785574941926;17,6586451129996;6,52436059316002;11,3472190361518;0;57;294;0;6,59729215283414;8,13511642852387;7,61735170891643;6,19745806645079;NA;NA;1,35000002384186;1,39999997615814;3;4;29;22;0,360000014305115;0,740000009536743;150;37;41;34;37;183,85652923584;77,4250185149055;154,557738407829;258,502136574163;39,4851543853611;33,4090909063816;0,66666667163372;77;238;0;0;161;10;4,68282079696655;327,642939567566;250,21792105266;55,8976925766681;19,1189938922979;340,721628909317;210,455430984497;277,621130466461;380,206783294678;47,4090905189514;39,5000009536743;46,6363639831543;56,5;21,3188228607178;12,1686944961548;14,3164129257202;15,4748630523682;6,30642485618591;4,83838796615601;5,42278930119106;6,1259365762983;63;154,833333333333;177,428571428571;36;983,4837351;1768,298434;1,85714291036129;9,62837487423061;9,38803920333005;14,2843311118726;5,52324582455554;16,8762183647651;16,7950770786831;19,3965008624189;9,60951316139917;3,43727284220908;4,0077560622971;9,14632895333429;1,73785574941926;-1,63039661754259;-0,625918856534068;5,05235373757105;-3,83829206986859;0;19,9537223122337;21,0423925226385;22,6778142755682;12,4703696511009
406;10,0298776193416;14,742923000055;5,91662770858921;1295,56225633621;76,7690334320069;29,5241870880127;1223,18724768961;402,720459461212;217,837559223175;259,888555049896;362,731620311737;6,76203554784144;365,692808529852;13,21505555129;39,0235454416895;324,522201697166;37,0276509313606;204,622503671885;220,865009608207;38,2094186145707;39,8291737570384;342,44111584523;19,5365741680195;2,55897983204237;16,9775943359771;7,00450058121016;11,486563090535;0;57;294;0;6,24443919524486;7,6552643714013;7,38463088621235;5,81746952007343;NA;NA;1,37999999523163;1,39999997615814;12;9;25;22;0,370000004768372;1;50;41;42;34;36;85,9110069274903;80,2650867748715;157,516497893324;260,150777089131;42,9174895193129;24,0000001937151;0,428571432828903;105;238;0;0;133;10;3,94037580490112;352,856560707092;272,591473932221;68,7704569864362;36,3307950620527;377,019679078862;226,286954879761;296,481572151184;419,937168598175;47,86363697052;39,68181848526;47,68181848526;57,0909085273743;21,7450275421143;13,2247648239136;15,1917390823364;17,0967426300049;6,84560672442118;5,27758979797363;5,82787036895752;6,5744856425694;64,3333333333333;155,833333333333;177,714285714286;37,4285714285714;1436,101351;1371,942182;2,47619052603841;10,0178584375423;9,56112328071101;14,5057951946648;5,96605163295845;17,0906213933772;16,7422602665889;19,5365741680195;9,64848688299008;4,09837394813441;4,46744432325489;9,43180543973851;2,55897983204237;-0,968528608842307;0,194367287375733;5,39979775168681;-2,49927229447796;0;20,4050620339134;21,0290285977451;23,0254261363637;12,6513749556108
407;10,2149225223553;14,4669870219706;6,48482840979772;1375,19093084335;84,6659631729127;28,9750256538392;1626,74135318956;456,955004692078;209,327064037323;255,599878787994;408,578794002533;6,0096757433393;418,541291918435;2,84449969280943;36,6646283477931;367,654290289725;38,4137127736431;206,482564344514;218,935250440201;40,9245037128077;39,3585742615119;308,661181442733;18,6433785574777;3,37434034636529;15,2690382111124;7,56790302078447;11,4692597558488;0;57;294;0;5,57428691913555;6,77041578086424;6,44901742740553;5,29146159071206;NA;NA;NA;1,37999999523163;NA;21;NA;24;NA;1,61000001430511;30;NA;42;NA;34;NA;80,2676150195979;159,862675464478;258,719906116461;45,9692655876537;14,0454545468092;0,190476194024086;77;238;0;0;161;10;3,54281806945801;388,949693202972;308,682078183375;63,8440034028626;30,6425378074894;427,202849261437;223,70667886734;289,36244392395;473,172114849091;48,2727270126343;37,2272729873657;44,8636364936828;58,4545450210571;23,1870441436768;13,4494848251343;14,8400278091431;17,8972206115723;7,33784071604411;5,4849468866984;5,87089463642665;7,23998062951224;62,8333333333333;156,5;178,428571428571;36,5714285714286;1003,412002;1801,28423;0,952380966395139;10,2779284456592;9,7237484159924;14,2465586165108;6,55028772796463;16,6222487016158;16,156750805347;18,6587713068182;9,73212882698359;4,90830571558571;5,13150682325489;9,76678223052584;3,37434034636529;0,310243918679;1,24853460138497;6,24625133167616;-1,32797851562498;0;19,7210562966087;20,2113725142046;21,7682794744318;12,5861561168324
408;9,86031181730513;14,772642629384;5,58663829153924;1135,72303962707;67,1603355407715;28,7491359710694;934,444868707039;338,109206676483;201,519759178162;235,038199901581;305,287747859955;7,00017049435651;302,779487347873;4,44704027266582;19,7052071860858;269,785901173987;35,3297193286102;197,072718905496;215,332992715495;35,5018466859677;39,8057484146047;356,571567694411;19,7594904119318;2,17366230126586;17,5858281106659;6,68000697043725;11,4181656676454;0;57;294;0;6,41629464285714;7,96101457009584;7,6721610527534;6,00506431518253;NA;NA;1,41999995708466;1,4099999666214;19;10;20;20;0,5;1,45000004768372;130;45;42;35;38;160,084861755371;76,8084213691099;150,714705647144;253,498525604799;39,956358550393;29,590908870101;0,66666667535901;77;238;0;0;161;10;4,48706722259521;306,622722148895;229,814300779785;55,1004622567561;15,8529496340008;313,977315785087;205,8151679039;269,3514752388;353,93367433548;46,6363635063171;38,6363639831543;46,5909085273743;54,2272729873657;19,8229999542236;12,6377105712891;15,373740196228;16,0518207550049;6,13707399368286;4,9333926041921;5,3434956414359;5,84551000595093;62,1666666666667;149,666666666667;171,857142857143;36,1428571428571;1002,612641;1784,875139;2,71428579464555;9,78889892049685;9,41249976880624;14,533533917995;5,63213966973566;17,0526908180931;16,8219991312399;19,7594904119318;9,54928335214592;3,69113470300454;4,08866489955359;9,22302715747389;2,17366230126586;-1,33644020774145;-0,341314697265602;4,91143743341622;-3,02950134277341;0;20,2593794389205;21,1221377286044;23,3551491477273;12,647812721946
409;10,2674515525699;14,2779946991892;6,79692052232929;1776,74796390533;113,755460739136;39,5855422019959;1975,25726508183;582,523414611817;290,744181156158;330,739398956299;504,786849021912;5,49795159509171;542,644929608751;90,3329711563807;116,570667427856;462,857374750487;39,8784850030653;200,411209999778;214,168731528443;41,9294742714251;39,5648958000766;290,415137173006;18,1569109235491;4,26087636080657;13,8960345627425;7,98192965712556;11,1702033435112;0;57;294;0;5,08849357836174;6,21236527017701;5,72561244929213;5,00890017658674;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;80,8197284794545;156,210677040125;253,446384711699;47,3352298754739;10,1363638192415;0,095238097012043;161;238;0;0;77;9;3,12706923484802;520,084693908692;439,264965429237;138,220731365179;127,116207317872;534,334039686294;294,431408405304;380,562592029571;581,669269561768;58,5909094810486;43,5909090042114;54,6818189620972;67,3181810379029;28,5871772766113;16,2294902801514;20,1359958648682;22,2407913208008;8,41814645131429;6,54320724805196;6,60336882727487;8,09755611419678;62;154,833333333333;175,714285714286;36,4285714285714;2126,309489;651,2599677;0,90476193279028;10,5611780736354;9,53141633401187;14,0303378952678;6,88368695057981;16,4298849130606;15,7472603934152;18,1963626217533;9,7526351532379;5,68738064456298;5,32232333096593;9,88971179119955;4,04770525647451;1,11951182972303;1,20540494051849;6,54794810901991;-0,347255914861483;0;19,4735712224787;19,8612332430753;21,4271484375;12,7139678955078
411;19,2485699133757;28,1219138009208;9,96523817455961;609,070708870888;69,5432205200195;1,83615246415138;1743,82860150826;286,838528156281;27,5670711994171;27,5670711994171;279,669245243073;11,1534244080047;174,74051507954;-456,3483043971;-456,3483043971;165,536310607685;112,098013076741;483,915375596517;483,915375596517;114,132934635387;37,6636011581089;700,638995695572;34,4786311954647;4,8653598537693;29,6132713416954;10,4682664001487;28,1219138009208;-9385,6951;1;365;-45,12353414;12,2526490843141;11,8735620242693;10,8637049998777;9,8836904224969;122;330;1,21000003814697;1,21000003814697;5;4;57;55;0,449999988079071;0,75;100;15;16;28;29;176,836750030518;253,379328847706;331,948827817695;563,307341400679;146,252265924035;4,18181823194027;0;35;365;154;209;121;4;NA;146,323144555092;-107,056184292614;-208,331600144165;-528,161781493719;157,732510811271;123,617227673531;35,1455599069595;303,984776735306;12,5454545021057;14,7272727489471;4,40909084677696;24,5000004768372;24,3945636749268;14,5080986022949;6,03675556182861;30,0406055450439;9,64194138844807;7,42362586657206;7,3209227834429;11,4131258555821;168,833333333333;241,666666666667;306,571428571429;113;406,2250803;1539,986442;195,142857387662;20,5148188339168;18,4675973405054;27,7014012069561;10,3797874646491;33,0628939938236;30,1707080395191;34,9257690033355;18,898791266107;9,3526036051961;8,48656834193641;19,5922724141703;4,8653598537693;5,02639853737573;4,75939469770954;16,6965354225852;0,440332031250023;101,499999046326;37,6782775878906;35,5610845392401;38,0796253551137;23,1708632035689
412;13,1332649058832;22,2926727294922;3,96018879685397;654,442478597164;48,4536290168762;6,58682256937027;1116,74155834994;216,391446352005;72,4367617964744;165,65093588829;78,616889834404;9,89269178125647;-114,389922338831;-14,9223020466881;-226,348643626486;31,4882578666773;330,781368690836;87,3590638431625;391,999579514776;47,1286319677267;32,4407262314592;700,260842065592;29,8647847757711;-0,629883286447213;30,4946680622183;17,3793399100696;5,9439881295869;-3604,664424;15;322;-26,90048078;8,7839683103355;10,9442143130612;11,7239270183726;8,11048592052566;146;280;1,24000000953674;1,25999999046326;28;19;53;47;0,589999973773956;1,20000004768372;130;27;31;20;22;129,65058517456;134,323194777616;260,765927532461;455,634135690602;67,2098010517315;50,1818180829287;1,00000003352761;42;308;0;135;131;9;5,70101881027222;171,843711137772;37,520516360156;-80,4319440515305;-248,94575187293;28,366599109058;180,33398348093;206,688383817673;95,5764001607895;18,0454547405243;19,9090912342072;22,5454547405243;14,0000002384186;20,5556812286377;20,5504417419434;19,9386024475098;8,20112228393555;8,12597743670145;7,3713736931483;8,49718679700579;5,86860479627337;107,666666666667;213;267,142857142857;82;472,7144511;1310,446718;101,52381041646;11,9856826055618;14,0487873093907;21,9618843064459;4,503553988304;23,6082756141564;24,6280785498681;29,8647847757711;12,9416839203277;2,39064515349155;5,31392604282926;14,5251749608424;-0,629883286447213;-2,02547718394884;0,0943584095348239;10,7068475896662;-5,67484269575637;11,2272730171681;27,1532115589489;29,1463437167081;33,4910023082387;19,2024017333985
413;13,2211835464874;22,4080804337671;3,99632463909333;792,739207983017;53,5051264762878;8,43333303928375;1271,80390842065;252,723778247833;85,202134490013;218,564822196961;97,442839503288;10,0347679688222;-115,916065339476;-2,67469408344973;-177,205539537715;49,9963741931498;368,639843587309;87,8768285734627;395,770361734675;47,4464653101383;32,5859794467748;702,850910718909;29,9436041497565;-0,851136837583577;30,7947409873401;19,2796998688669;5,98782775350466;-2171,312355;15;322;-22,85591952;8,92590279186959;10,9874684222333;11,8398643734283;8,36352704153727;175;270;1,39999997615814;1,39999997615814;7;4;21;21;0,379999995231628;0,860000014305115;130;41;39;38;40;186,018428802491;135,040000666828;262,690308994619;460,167857625268;67,6513195761548;49,1363634318113;1,00000002980232;52;308;14;96;160;9;6,31417036056519;203,500453710556;68,4604530437282;-55,24279148039;-193,145427682183;47,1174872389924;207,447517514229;267,022429943085;114,768806815147;20,3181817531586;22,3181817531586;26,2727274894714;15,9090909957886;21,7934284210205;21,8341293334961;23,6464042663574;10,212194442749;8,76373736063639;7,7831875483195;9,50397137233189;6,24895586286272;107,166666666667;214,333333333333;269,428571428571;81,8571428571429;638,3633654;1901,779367;103,857142418623;12,1443042573475;14,093641543698;22,075444574303;4,54214076889692;24,0285843093674;24,7128714425223;30,1364792068283;13,1769213391589;2,45804698993636;5,30128146084874;14,6491191319057;-0,851136837583577;-1,82245067249643;0,185307728160534;10,7701035933061;-6,20159967595878;11,4090906977653;27,6098183371804;28,9529676957564;33,7150124289773;19,1428827459162
